#name	chrom	strand	txStart	txEnd
NM_001304836	chr12	+	123459249	123464588
NM_001304833	chr12	+	123459749	123464588
NR_103512	chr12	+	123464606	123467460
NM_001278380	chr12	+	123464606	123467460
NM_001278378	chr12	+	123464606	123467460
NM_001278379	chr12	+	123464606	123467460
NM_016638	chr12	+	123464606	123467460
NM_018694	chr12	+	123464606	123467460
NM_001002252	chr12	+	123464606	123467460
NM_001002251	chr12	+	123464606	123467460
NM_001300801	chr12	-	123468026	123595036
NM_020845	chr12	-	123468026	123594975
NR_036187	chr12	-	123495213	123495275
NR_038290	chr12	+	123565930	123569291
NM_022782	chr12	-	123640942	123717785
NR_103517	chr12	-	123640942	123717785
NM_152269	chr12	+	123717843	123742506
NM_001194995	chr12	+	123718027	123742506
NM_001143905	chr12	+	123718290	123742506
NM_001270434	chr12	-	123745516	123752801
NM_001270433	chr12	-	123745516	123754781
NR_073007	chr12	-	123745516	123756863
NR_073008	chr12	-	123745516	123755649
NM_004642	chr12	-	123745516	123756687
NM_001167856	chr12	-	123773655	123849756
NM_018183	chr12	-	123773655	123849756
NR_107039	chr12	-	123849310	123849390
NM_001324504	chr12	+	123868662	123893900
NM_001324505	chr12	+	123868662	123893900
NM_020382	chr12	+	123868662	123893900
NR_136910	chr12	+	123868662	123893900
NM_001324506	chr12	+	123875821	123893900
NR_130703	chr12	-	123899585	123921280
NM_145058	chr12	-	123899585	123921280
NR_104103	chr12	+	123942650	123956909
NM_022717	chr12	+	123942650	123950941
NM_180699	chr12	+	123944250	123950941
NM_178314	chr12	-	123955634	124018265
NM_001319244	chr12	-	123955634	124004773
NM_001319302	chr12	-	123955634	124009505
NM_001319243	chr12	-	123955634	124018265
NR_037470	chr12	+	124020955	124021081
NR_110049	chr12	-	124065612	124068874
NM_006815	chr12	+	124069075	124082688
NM_001321445	chr12	+	124069077	124082691
NM_020936	chr12	+	124086623	124105490
NR_135104	chr12	+	124086623	124105490
NR_135105	chr12	+	124086623	124105490
NR_145743	chr12	+	124101256	124101387
NM_001414	chr12	-	124105569	124118323
NM_001271866	chr12	+	124118285	124147151
NM_001271867	chr12	+	124118285	124147151
NM_001271868	chr12	+	124118285	124147151
NM_001516	chr12	+	124118285	124147151
NM_001143850	chr12	+	124155659	124192950
NM_024809	chr12	+	124155659	124192950
NM_012463	chr12	+	124196864	124246301
NM_207437	chr12	+	124247041	124420267
NM_001304957	chr12	-	124420955	124457532
NM_001304958	chr12	-	124420955	124457532
NM_025140	chr12	-	124420955	124457532
NM_001304960	chr12	-	124420955	124456637
NM_001304961	chr12	-	124420955	124457532
NM_001304959	chr12	-	124420955	124456637
NM_001204299	chr12	+	124457730	124800570
NM_001347902	chr12	+	124457730	124800570
NM_001204298	chr12	+	124457761	124499986
NM_152437	chr12	+	124457761	124499986
NM_181709	chr12	+	124773709	124800570
NM_006312	chr12	-	124808956	125052010
NM_001206654	chr12	-	124808956	125052010
NM_001077261	chr12	-	124808956	125052010
NR_106940	chr12	-	124821726	124821788
NM_005505	chr12	-	125262173	125348519
NM_001082959	chr12	-	125262173	125348519
NM_021009	chr12	-	125396190	125399587
NR_049820	chr12	+	125400092	125400205
NM_032656	chr12	-	125431369	125473667
NM_080626	chr12	+	125478193	125510349
NR_110375	chr12	-	125509988	125511969
NM_001319839	chr12	+	125549912	125627879
NM_001319840	chr12	+	125549912	125627879
NM_023928	chr12	+	125549912	125627879
NM_052907	chr12	+	125811161	126146923
NM_001286219	chr12	+	126106997	126146923
NR_034132	chr12	-	126443233	126467920
NR_110053	chr12	+	126580537	126588478
NR_130748	chr12	+	126927026	126957331
NR_110035	chr12	-	127137491	127174864
NR_110034	chr12	-	127137491	127174864
NR_110036	chr12	-	127148224	127174864
NR_033878	chr12	-	127215246	127256808
NR_038256	chr12	+	127221552	127230800
NR_033970	chr12	-	127354039	127359236
NR_104646	chr12	-	127399773	127544942
NR_110057	chr12	-	127808699	127824617
NR_120451	chr12	-	128115813	128121012
NR_134995	chr12	-	128133440	128140133
NR_033987	chr12	+	128366161	128383184
NR_126452	chr12	-	128368534	128468436
NR_046392	chr12	+	128399954	128436097
NR_131985	chr12	-	128508332	128511711
NR_104647	chr12	-	128571527	128602686
NR_104648	chr12	+	128602761	128606497
NR_039720	chr12	+	128729050	128729118
NM_001136103	chr12	+	128751947	129192460
NR_037406	chr12	+	128778636	128778723
NM_145648	chr12	-	129277738	129308541
NM_144669	chr12	+	129337978	129469509
NR_133646	chr12	+	129337978	129469509
NM_133448	chr12	-	129556270	130388212
NR_104172	chr12	+	129594234	129597843
NR_104173	chr12	+	129594234	129597843
NR_110058	chr12	+	129693145	129697205
NR_024457	chr12	-	130518356	130526887
NR_033834	chr12	-	130636137	130646223
NM_007197	chr12	+	130647003	130650285
NM_001190971	chr12	+	130822432	130855925
NM_004764	chr12	+	130822432	130856877
NM_015347	chr12	-	130880680	131002410
NM_194356	chr12	-	131274144	131323819
NM_001980	chr12	-	131274144	131323819
NM_001300796	chr12	+	131356538	131362223
NM_006325	chr12	+	131356538	131362223
NM_001300797	chr12	+	131356538	131362223
NM_198827	chr12	+	131438451	131626013
NM_001330497	chr12	+	131438451	131626013
NR_131950	chr12	-	131475170	131478521
NR_131951	chr12	-	131475170	131478521
NR_026670	chr12	+	131649555	131697476
NR_135045	chr12	-	131780657	131782517
NR_103736	chr12	+	131832014	131852100
NM_001261411	chr12	+	132195631	132284283
NM_004592	chr12	+	132195631	132284283
NM_016155	chr12	+	132312937	132336316
NM_003565	chr12	+	132379278	132407707
NM_001002020	chr12	+	132413744	132428406
NM_001002019	chr12	+	132413797	132428406
NM_025215	chr12	+	132413812	132428406
NM_015409	chr12	+	132434464	132565011
NR_002979	chr12	+	132515768	132515905
NR_003290	chr12	+	132568827	132610885
NM_175066	chr12	-	132621139	132628880
NM_024078	chr12	+	132628971	132637018
NM_021808	chr12	-	132680916	132690573
NM_001122636	chr12	-	132680916	132905905
NR_024563	chr12	+	132851976	132857486
NR_120467	chr12	+	132906435	132908161
NM_001142641	chr12	+	133067156	133161773
NR_106821	chr12	+	133158582	133158647
NM_001195520	chr12	-	133179735	133187037
NM_016318	chr12	+	133195365	133198972
NM_001282165	chr12	+	133195365	133198972
NM_001282164	chr12	+	133195365	133198972
NM_170682	chr12	+	133195365	133198972
NM_012226	chr12	+	133195365	133198972
NM_174872	chr12	+	133195365	133198972
NM_170683	chr12	+	133195365	133198972
NM_174873	chr12	+	133195365	133198972
NM_006231	chr12	-	133200347	133264110
NM_018663	chr12	+	133264191	133281577
NM_138575	chr12	+	133287392	133295752
NM_001170543	chr12	+	133287392	133299323
NM_001170544	chr12	+	133287392	133299323
NM_015114	chr12	-	133302252	133338474
NM_005895	chr12	-	133345494	133405288
NM_001172557	chr12	-	133360453	133405426
NM_001161344	chr12	-	133416937	133464204
NM_001161347	chr12	-	133416937	133464204
NM_001161345	chr12	-	133416937	133464204
NM_001161346	chr12	-	133416937	133464204
NM_018223	chr12	-	133416937	133464204
NR_110919	chr12	+	133464427	133465157
NM_183238	chr12	-	133498018	133532868
NM_001164715	chr12	-	133498018	133532892
NM_001330513	chr12	+	133562933	133589154
NM_001330514	chr12	+	133562933	133589154
NM_019591	chr12	+	133562933	133589154
NM_001256280	chr12	+	133562933	133589154
NM_001256279	chr12	+	133562933	133589154
NR_110091	chr12	-	133609244	133613808
NM_003428	chr12	+	133613871	133639890
NM_001127372	chr12	+	133613871	133639890
NM_001289971	chr12	+	133613871	133639890
NM_001289972	chr12	+	133614167	133639890
NM_001300776	chr12	+	133656788	133684258
NM_003440	chr12	+	133656788	133684258
NM_001300778	chr12	+	133656788	133684258
NM_001300777	chr12	+	133656788	133684258
NM_001277291	chr12	-	133696554	133707059
NM_015394	chr12	+	133707213	133736049
NM_001165883	chr12	+	133757994	133783697
NM_152943	chr12	+	133757994	133783697
NM_003415	chr12	+	133757994	133783697
NM_001165887	chr12	+	133757994	133783697
NM_001165886	chr12	+	133757994	133783697
NM_001165885	chr12	+	133757994	133783697
NM_001165884	chr12	+	133757994	133783697
NM_001165881	chr12	+	133758059	133783697
NM_001165882	chr12	+	133758059	133783697
NM_001191054	chr12	-	133794897	133812422
